Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE31425	"BT549 cells with control or NFIL3 shRNA treatment"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31425/suppl"			"Megan Erin Keniry"	"Sep 02, 2012"
GSE31426	"HEK293 cells with control or NFIL3 shRNA treatment"	"Expression profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31426/suppl"			"Megan Erin Keniry"	"Sep 02, 2012"
GSE31427	"Diminishment of NFIL3 by shRNA in HEK293 and BT549 cells"	"Expression profiling by array"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31427/suppl"			"Megan Erin Keniry"	"Sep 02, 2012"
GSE22293	"Engineering endochondral ossification using Sonic Hedgehog for bone regeneration"	"Expression profiling by array"	"Homo sapiens"	6	GDS4482	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22293/suppl"	22388744		"Carsten Sticht"	"Sep 01, 2012"
GSE28810	"Genes regulated by has-mir-31 in glioma cell line"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28810/suppl"	22089331		"Biaoyang Lin"	"Sep 01, 2012"
GSE30774	"Iron excess limits HHIPL2 gene expression and decreases osteoblastic activity in human MG-63 cells"	"Expression profiling by array"	"Homo sapiens"	25		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30774/suppl"	22237814		"DOYARD Mathilde"	"Sep 01, 2012"
GSE30876	"Retinoic Acid-Induced DR2 Alu Transcripts in Stem Cells Generate Functional Small RNAs that Mediate Target mRNA Degradation"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30876/suppl"	23064648	SRP007565	"MICHAEL G ROSENFELD"	"Sep 01, 2012"
GSE30934	"miRNA gene expression profiles from osteosarcoma samples and cell lines"	"Non-coding RNA profiling by array"	"Homo sapiens"	32		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30934/suppl"			"Satoshi Kondo"	"Sep 01, 2012"
GSE31768	"Expression & polysome association in pluripotent human embryonic stem cells"	"Expression profiling by array"	"Homo sapiens"	3		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31768/suppl"	22836355		"Natali Molotski"	"Sep 01, 2012"
GSE31984	"Genome-wide copy number analysis for occult lymph node metastasis in oral squamous cell carcinoma"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	60		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31984/suppl"			"Ken Miyaguchi"	"Sep 01, 2012"
GSE32174	"microRNA profiling in duodenal ulcer disease caused by Helicobacter pylori infection in a Western population."	"Non-coding RNA profiling by array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32174/suppl"	22524533		"Juanjo Lozano"	"Sep 01, 2012"
GSE34978	"Formaldehyde and Epigenetic Alterations: MicroRNA Changes in the Nasal Epithelium of Nonhuman Primates"	"Non-coding RNA profiling by array"	"Homo sapiens;Macaca fascicularis"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34978/suppl"	23322811		"Rebecca Catherine Fry"	"Sep 01, 2012"
GSE35711	"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [CF_S1S3_5Auto_20CF_10HC]"	"Expression profiling by array"	"Homo sapiens"	49		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35711/suppl"	22972474		"Martin Hessner"	"Sep 01, 2012"
GSE35712	"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [H1N1_S5_5Pre_5D0]"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35712/suppl"	22972474		"Martin Hessner"	"Sep 01, 2012"
GSE35713	"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes"	"Expression profiling by array"	"Homo sapiens"	203		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35713/suppl"	22972474		"Martin Hessner"	"Sep 01, 2012"
GSE35716	"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [Pneu_S3S24_10Pneu_4HC]"	"Expression profiling by array"	"Homo sapiens"	28		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35716/suppl"	22972474		"Martin Hessner"	"Sep 01, 2012"
GSE35725	"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [T1D_114]"	"Expression profiling by array"	"Homo sapiens"	114		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35725/suppl"	22972474;24760139		"Martin Hessner"	"Sep 01, 2012"
GSE35911	"Reversal of Aberrant Cancer Methylome and Transcriptome upon Direct Reprogramming of Lung Cancer Cells [Expression]"	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35911/suppl"	22912920		"Jason Lai"	"Sep 01, 2012"
GSE35912	"Reversal of Aberrant Cancer Methylome and Transcriptome upon Direct Reprogramming of Lung Cancer Cells [Methylation]"	"Methylation profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35912/suppl"	22912920		"Jason Lai"	"Sep 01, 2012"
GSE36353	"Genome wide DNA Methylation analysis of benign and malignant adrenocortical tumors"	"Methylation profiling by array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36353/suppl"	22733721		"Annabelle Fonseca"	"Sep 01, 2012"
GSE36667	"Gene expression profiles of induced pluripotent stem cells from centenarians"	"Expression profiling by array"	"Homo sapiens"	2		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36667/suppl"	22848530		"Takuya Yagi"	"Sep 01, 2012"
GSE36857	"Goldengate Methylation analysis: Ewing Sarcoma"	"Methylation profiling by array"	"Homo sapiens"	146		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36857/suppl"	23024594		"Scott Borinstein"	"Sep 01, 2012"
GSE36858	"5- AZA treatment of EWS cell lines"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36858/suppl"	23024594		"Scott Borinstein"	"Sep 01, 2012"
GSE36859	"Ewing Sarcoma"	"Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	158				23024594		"Scott Borinstein"	"Sep 01, 2012"
GSE36946	"MicroRNA Profiling of Surgical Myectomy Tissue from Patients with Hypertrophic Cardiomyopathy"	"Non-coding RNA profiling by array"	"Homo sapiens"	127		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36946/suppl"			"Virginia Bartleson Hebl"	"Sep 01, 2012"
GSE36961	"Transcriptome Profiling of Surgical Myectomy Tissue from Patients with Hypertrophic Cardiomyopathy"	"Expression profiling by array"	"Homo sapiens"	145		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36961/suppl"			"Virginia Bartleson Hebl"	"Sep 01, 2012"
GSE36973	"Gene expression profiling of MCF-7 cells treated with 6-shogaol"	"Expression profiling by array"	"Homo sapiens"	4		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36973/suppl"			"Chee-Onn Leong"	"Sep 01, 2012"
GSE37009	"MCF10A cells expressing HER2 and HER3 and grown in three-dimensional cultures"	"Expression profiling by array"	"Homo sapiens"	8	GDS4359	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37009/suppl"	23062209		"Tim Roloff"	"Sep 01, 2012"
GSE37631	"Human Pluripotent Cell Derived Endothelial Cell Characterization"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37631/suppl"	23079999		"Deepak Srivastava"	"Sep 01, 2012"
GSE38749	"Expression data of Human Gastric Adenocarcinoma"	"Expression profiling by array"	"Homo sapiens"	15		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38749/suppl"			"Fatima Solange Pasini"	"Sep 01, 2012"
GSE38769	"Gene expression in primary isolated human myoblast during proliferation, G0 arrest, reactivation and differentiation"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38769/suppl"	23717533		"Genotypic technology"	"Sep 01, 2012"
GSE38792	"Visceral fat trancriptome in obstructive sleep apnea"	"Expression profiling by array"	"Homo sapiens"	18	GDS4857	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38792/suppl"	23288968		"Sina Gharib"	"Sep 01, 2012"
GSE39175	"Methylated CpG island amplification (MCA) microarray analysis of human gastric mucosa and cancer"	"Methylation profiling by genome tiling array"	"Homo sapiens"	61		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39175/suppl"	22961779		"Eiichiro Yamamoto"	"Sep 01, 2012"
GSE39326	"A non-coding mutation implicates HCFC1 in non-syndromic intellectual disability"	"Expression profiling by array"	"Homo sapiens"	11		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39326/suppl"	23000143		"Mark A Corbett"	"Sep 01, 2012"
GSE39335	"Expression data from glucocorticoid-treated ALL (BCR-ABL patients)"	"Expression profiling by array"	"Homo sapiens"	14		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39335/suppl"	22869147		"Daphne Chen"	"Sep 01, 2012"
GSE39338	"Expression data from glucocorticoid-treated ALL (CCRF-CEM-C7-14 cells)"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39338/suppl"	22869147		"Daphne Chen"	"Sep 01, 2012"
GSE39339	"Expression data from glucocorticoid-treated ALL"	"Expression profiling by array"	"Homo sapiens"	22		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39339/suppl"	22869147		"Daphne Chen"	"Sep 01, 2012"
GSE39628	"Effects of DNA methyltransferase inhibitors (DNMTIs) on MDS-derived cell lines"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39628/suppl"			"Akira Yokoi"	"Sep 01, 2012"
GSE39684	"Comprehensive Investigation of Archival and Prospectively Collected Samples Reveals No Association of the XMRV Gammaretrovirus with Prostate Cancer"	"Expression profiling by array"	"Homo sapiens;Viruses"	63		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39684/suppl"	23028701		"Charles Chiu"	"Sep 01, 2012"
GSE31370	"Fibrous stromal component in hepatocellular carcinoma reveals a cholangiocarcinoma-like gene expression trait and epithelial-mesenchymal transition."	"Expression profiling by array"	"Homo sapiens"	26		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31370/suppl"	22234953		"Hyun Goo Woo"	"Aug 31, 2012"
GSE31963	"ADAR1 regulates melanoma progression via miRNAs biogenesis"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	4		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31963/suppl"			"jasmine jacob"	"Aug 31, 2012"
GSE32261	"Modulators of Prostate Cancer Cell Proliferation and Viability Identified by Short-Hairpin RNA Library Screening"	"Other"	"Homo sapiens"	56		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32261/suppl"	22509301		"Joel Parker"	"Aug 31, 2012"
GSE33006	"Gene expression profiles from the hepatocellular carcinoma (HCC) tissues"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33006/suppl"	22923518		"Yi Huang"	"Aug 31, 2012"
GSE33510	"DNA methylation analyses of urothelial carcinoma reveal distinct epigenetic subtypes and an association between gene copy number and methylation status"	"Methylation profiling by array"	"Homo sapiens"	156		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33510/suppl"	22705924		"Mattias Aine"	"Aug 31, 2012"
GSE35476	"Array CGH analysis of human colorectal tumors"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	84		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35476/suppl"	22995252		"Eiichiro Yamamoto"	"Aug 31, 2012"
GSE35508	"Methylated CpG island amplification (MCA) microarray analysis of human colorectal tumors"	"Methylation profiling by genome tiling array"	"Homo sapiens"	88		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35508/suppl"	22995252		"Eiichiro Yamamoto"	"Aug 31, 2012"
GSE35534	"Genome-wide copy number aberrations and methylation profiles in human colorectal lesions"	"Methylation profiling by genome tiling array;Genome variation profiling by genome tiling array"	"Homo sapiens"	172		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35534/suppl"	22995252		"Eiichiro Yamamoto"	"Aug 31, 2012"
GSE36460	"Gastrointestinal Adenocarcinomas of the Esophagus, Stomach, and Colon Exhibit Distinct Patterns of Genome Instability and Oncogenesis."	"Genome variation profiling by SNP array"	"Homo sapiens"	418		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36460/suppl"	22751462		"Steven E Schumacher"	"Aug 31, 2012"
GSE36597	"SOX2 gene regulates the transcriptional network of oncogenes and affects tumorigenesis of human lung cancer cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36597/suppl"	22615765	SRP011578	"NA LI"	"Aug 31, 2012"
GSE36666	"Spheroid model system"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36666/suppl"	22487097		"Mårten Fryknäs"	"Aug 31, 2012"
GSE39132	"Gene expression profiling of Hodgkin lymphoma cell lines"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39132/suppl"	22955918		"Christian Steidl"	"Aug 31, 2012"
GSE39133	"Gene expression profiling of microdissected HRS cells"	"Expression profiling by array"	"Homo sapiens"	34		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39133/suppl"	22955918;25232062		"Christian Steidl"	"Aug 31, 2012"
GSE39134	"Gene expression profiling of microdissected HRS cells is correlated with primary treatment outcome"	"Expression profiling by array"	"Homo sapiens"	29		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39134/suppl"	22955918		"Christian Steidl"	"Aug 31, 2012"
GSE40404	"Expression data from normal human fibroblasts expressing prelamin A or progerin, untreated or treated with farnesyltransferase inhibitor (FTI)"	"Expression profiling by array"	"Homo sapiens"	7	GDS4509	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40404/suppl"	22948034		"Lucio Comai"	"Aug 31, 2012"
GSE21554	"An integrated genomic and expression analysis of 7q deletion in splenic marginal zone lymphoma (Main Study)"	"Genome variation profiling by genome tiling array;Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	69		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21554/suppl"	23028731		"Alan J Watkins"	"Aug 30, 2012"
GSE34059	"The expression of inflammatory genes in endothelial cells is inhibited by N-octanoyl dopamine via modulation of the NFkB pathway"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34059/suppl"			"Benito Yard"	"Aug 30, 2012"
GSE34395	"Sox2 ChIP-chip on human neural stem cell line REN cells"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	2		"PDF;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34395/suppl"	24501124		"jihae Seo"	"Aug 30, 2012"
GSE35424	"An integrated genomic and expression analysis of 7q deletion in SMZL (Illumina Infinium Human Methylation 27 array)"	"Methylation profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35424/suppl"	23028731		"Alan J Watkins"	"Aug 30, 2012"
GSE35425	"An integrated genomic and expression analysis of 7q deletion in SMZL (Oligo aCGH)"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	21		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35425/suppl"	23028731		"Alan J Watkins"	"Aug 30, 2012"
GSE35426	"An integrated genomic and expression analysis of 7q deletion in splenic marginal zone lymphoma (Affymetrix HG-U133plus2 gene expression microarray)"	"Expression profiling by array"	"Homo sapiens"	24		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35426/suppl"	23028731		"Alan J Watkins"	"Aug 30, 2012"
GSE36200	"RAMPAGE dataset for the human K562 cell line"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36200/suppl"	22936248	SRP011185	"Philippe Batut"	"Aug 30, 2012"
GSE40447	"Expression profiling of anthracyline-induced cardiotoxicity"	"Expression profiling by array"	"Homo sapiens"	24		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40447/suppl"			"Timothy McCaffrey"	"Aug 30, 2012"
GSE30254	"Chromatin accessibility, p300 and histone acetylation define PML-RARalpha- and AML1-ETO-binding sites"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	25		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30254/suppl"	22923494	SRP007344	"H.G. Stunnenberg"	"Aug 29, 2012"
GSE31403	"Clinically Relevant Subsets Identified by Gene Expression Patterns Support a Revised Ontogenic Model of Wilms Tumor: A Children’s Oncology Group Study "	"Expression profiling by array"	"Homo sapiens"	224		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31403/suppl"	22952427		"Elizaebth J Perlman"	"Aug 29, 2012"
GSE31828	"Genome Haploidisation with Chromosome 7 Retention in Oncocytic Follicular Thyroid Carcinoma"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	55				22675538		"Jan Oosting"	"Aug 29, 2012"
GSE36213	"Profiling of transcription start site expression in Drosophila and the human K562 cell line using RAMPAGE"	"Expression profiling by high throughput sequencing"	"Drosophila melanogaster;Homo sapiens"	37		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36213/suppl"	22936248		"Philippe Batut"	"Aug 29, 2012"
GSE37781	"Prolactin-inducible Stat5a-mediated and Stat5b-mediated gene profiles"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37781/suppl"	23036105		"Adam Ertel"	"Aug 29, 2012"
GSE40424	"Expression data regulated by hMOF in non-small cell lung cancer (NSCLC) cell lines"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40424/suppl"			"Lei Zhao"	"Aug 29, 2012"
GSE40429	"96 mRRBS libraries: Gel-free multiplexed reduced representation bisulfite sequencing for large-scale DNA"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	96		"BB;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40429/suppl"	23034176	SRP015245	"Kendell Clement"	"Aug 29, 2012"
GSE40434	"Molecular alterations in prostate carcinomas that associate with in vivo exposure to chemotherapy"	"Expression profiling by array"	"Homo sapiens"	31		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40434/suppl"	17908975		"Ilsa Coleman"	"Aug 29, 2012"
GSE40444	"Stabilization of OCT4 synthetic mRNA in adult human skin cells using small molecules"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40444/suppl"	23388106		"James Anthony Byrne"	"Aug 29, 2012"
GSE40185	"Gene expression analysis of head and neck squamous cell carcinoma cell lines and a control normal oral epithelial cell line"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40185/suppl"	22918226		"Lusia Sepiashvili"	"Aug 28, 2012"
GSE40365	"Comparison of genomic H3K9ac status in CD4 T cells with diverse progress of chronic hepatitis B"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	12		"GFF;PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40365/suppl"	26173605		"ke wang"	"Aug 28, 2012"
GSE40372	"Identification of a specific reprogramming-associated epigenetic signature in human induced pluripotent stem cells"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	65		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40372/suppl"	22991473	SRP015122	"Kun Zhang"	"Aug 28, 2012"
GSE40392	"Gene expression of PBMC of chinese nickel refinery workers when compared to the gene expression profile of PBMCs from referent subjects"	"Expression profiling by array"	"Homo sapiens"	18	GDS4974	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40392/suppl"	23195993		"Adriana Arita"	"Aug 28, 2012"
GSE40403	"The downstream molecules of Notch signaling in vascular endothelial cell senescence"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40403/suppl"			"Yohko Yoshida"	"Aug 28, 2012"
GSE40405	"CNV and LOH analysis of patient sample PN11-0204"	"Genome variation profiling by SNP array"	"Homo sapiens"	1		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40405/suppl"			"Rolph Pfundt"	"Aug 28, 2012"
GSE33154	"The genetics and regulatory logic of alternative polyadenylation in human lymphoblastoid cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33154/suppl"	22916029	SRP009067	"Oh Kyu Yoon"	"Aug 27, 2012"
GSE34542	"Affymetrix SNP array data for acute myeloid leukemia (AML) samples with complex karyotype"	"SNP genotyping by SNP array"	"Homo sapiens"	102		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34542/suppl"	22186996		"Frank G. Ruecker"	"Aug 27, 2012"
GSE35913	"Reversal of Aberrant Cancer Methylome and Transcriptome upon Direct Reprogramming of Lung Cancer Cells."	"Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	48				22912920		"Jason Lai"	"Aug 27, 2012"
GSE37794	"microRNAs expression profile in Myotonic Dystrophy type-2 (DM2) patients"	"Expression profiling by RT-PCR"	"Homo sapiens"	19		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37794/suppl"	22768114		"Fabio Martelli"	"Aug 27, 2012"
GSE37966	"Guthrie card methylomics identifies temporally stable epialleles that are present at birth in humans (Methylation BeadChip)"	"Methylation profiling by array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37966/suppl"	22919074		"Thomas A Down"	"Aug 27, 2012"
GSE38127	"Guthrie card methylomics identifies temporally stable epialleles that are present at birth in humans (Bisulfite-Seq)"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38127/suppl"	22919074	SRP013310	"Thomas A Down"	"Aug 27, 2012"
GSE38128	"Guthrie card methylomics identifies temporally stable epialleles that are present at birth in humans"	"Methylation profiling by array;Methylation profiling by high throughput sequencing"	"Homo sapiens"	13		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38128/suppl"	22919074		"Thomas A Down"	"Aug 27, 2012"
GSE38946	"Array-based Comparative Genomic Hybridization of Melanoma Cell Lines"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	33		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38946/suppl"			"Katherine Nathanson"	"Aug 27, 2012"
GSE39076	"High-resolution genome-wide copy number analysis of pre-invasive mucinous ovarian tumours"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	120		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39076/suppl"	22891197		"Sally Hunter"	"Aug 26, 2012"
GSE36947	"Elevating Sox2 levels deleteriously affects the growth of glioblastoma and medulloblastoma cells."	"Expression profiling by array"	"Homo sapiens"	2		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36947/suppl"	22937156		"Angie Rizzinio"	"Aug 25, 2012"
GSE40275	"Gene expression of samples derived from normal lung and patients with small cell lung cancer (SCLC) or non-small cell lung cancer (NSCLC)"	"Expression profiling by array"	"Homo sapiens"	84		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40275/suppl"			"Stefan Kastner"	"Aug 25, 2012"
GSE40343	"Genome wide maps of E2F7 binding in IMR90 cells"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	7		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40343/suppl"	22802529	SRP015123	"Ozlem Aksoy"	"Aug 25, 2012"
GSE40349	"Expression data from either growing IMR90 human fibroblasts or senescent IMR90 cells with Ras expression and indicated hairpins"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40349/suppl"	22802529		"Ozlem Aksoy"	"Aug 25, 2012"
GSE40362	"Gene expression profiling of colorectal tissues in the early adenoma-carcinoma sequence"	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40362/suppl"			"James Howard Pringle"	"Aug 25, 2012"
