Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE78956	"Phenotypic spectrum and extent of DNA methylation defects associated with multi-locus imprinting disturbances"	"Methylation profiling by genome tiling array"	"Homo sapiens"	104				27323310		"Julia Kolarova"	"Dec 31, 2016"
GSE78968	"Effective Detection of Variation in Single Cell Transcriptome using MATQ-seq"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	91		"DAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78968/suppl"	28092691	SRP071245	"Kuanwei Sheng"	"Dec 31, 2016"
GSE79234	"The miRNA profiling in  PANC-1, PANC-1 GEM 100 and PANC-1 GEM1500 cells"	"Non-coding RNA profiling by array"	"Homo sapiens"	6		"GPR;XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79234/suppl"			"Jen-Liang Su"	"Dec 31, 2016"
GSE79333	"Transcriptomic signatures of villous cytotrophoblast and syncytiotrophoblast in term human placenta."	"Expression profiling by array"	"Homo sapiens"	11		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79333/suppl"	27452442		"Severine Aude Degrelle"	"Dec 31, 2016"
GSE79808	"Acetylation enhances TET2 function in protecting against abnormal DNA methylation during oxidative stress [gene expression]"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79808/suppl"	28107650		"Stephen B Baylin"	"Dec 31, 2016"
GSE80489	"Transcript expression analysis of the NETotic neutrphils"	"Expression profiling by array"	"Homo sapiens"	18		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80489/suppl"	28176807		"Meraj Alam Khan"	"Dec 31, 2016"
GSE80535	"Identification of genes regulated by HSF1-T20A mutant or doxorubicin treatment"	"Expression profiling by array"	"Homo sapiens"	18		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80535/suppl"			"Eiichi Takaki"	"Dec 31, 2016"
GSE80753	"LSD1 mediates MYCN control of epithelial-mesenchymal transition through silencing of metastatic suppressor NDRG1 gene"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80753/suppl"	27894074	SRP074114	"Stefano Amente"	"Dec 31, 2016"
GSE81201	"Bladder tumor sequencing"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81201/suppl"		SRP074481	"Kelvin Zhang"	"Dec 31, 2016"
GSE81426	"Acetylation enhances TET2 function in protecting against abnormal DNA methylation during oxidative stress [A2780 damage time points - methylation]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81426/suppl"			"Stephen B Baylin"	"Dec 31, 2016"
GSE81427	"Acetylation enhances TET2 function in protecting against abnormal DNA methylation during oxidative stress [A2780 TET2KD damage 3h - methylation]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81427/suppl"			"Stephen B Baylin"	"Dec 31, 2016"
GSE81428	"Acetylation enhances TET2 function in protecting against abnormal DNA methylation during oxidative stress"	"Methylation profiling by genome tiling array;Expression profiling by array"	"Homo sapiens"	22		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81428/suppl"			"Stephen B Baylin"	"Dec 31, 2016"
GSE81712	"RNA-seq analysis in Jurkat cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81712/suppl"	28028313	SRP075492	"Takaomi Sanda"	"Dec 31, 2016"
GSE81821	"MicroRNAs related with the metastasis of human tongue squamous cell carcinoma"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81821/suppl"			"zhang suwei"	"Dec 31, 2016"
GSE81894	"Epithelial Splicing Regulatory protein 1 promotes human colorectal cancer cell growth and metastasis"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81894/suppl"	28052020		"Fiorella Altruda"	"Dec 31, 2016"
GSE82237	"The DPYSL2 gene connects mTOR and schizophrenia"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"FPKM_TRACKING"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82237/suppl"	27801893	SRP076104	"Dimitrios Avramopoulos"	"Dec 31, 2016"
GSE83750	"Acetylation enhances TET2 function in protecting against abnormal DNA methylation during oxidative stress [shTET2 - H2O2 - methylation]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83750/suppl"			"Stephen B Baylin"	"Dec 31, 2016"
GSE83751	"Acetylation enhances TET2 function in protecting against abnormal DNA methylation during oxidative stress [A2780 TET2 KO - methylation]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83751/suppl"			"Stephen B Baylin"	"Dec 31, 2016"
GSE83811	"Expression Data from ALDH1+ breast cancer stem cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83811/suppl"	28588211		"Daniel Guimarães Tiezzi"	"Dec 31, 2016"
GSE83842	"lung adenocarcinoma DNA methylation"	"Methylation profiling by genome tiling array"	"Homo sapiens"	24		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83842/suppl"	27926516		"Koichiro Kajiura"	"Dec 31, 2016"
GSE84188	"Ebolavirus species associated with differential pathogenicity induce distinct host responses in human macrophages"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	42		"CSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84188/suppl"	28331091	SRP078152	"Angela Rasmussen"	"Dec 31, 2016"
GSE84334	"Gene expression analysis of DAC treated AML: high impact or tumor suppressor gene expression changes"	"Expression profiling by array"	"Homo sapiens"	45		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84334/suppl"			"Stephan Rainer Bohl"	"Dec 31, 2016"
GSE84624	"Genomic CpG methylation profiles of peripheral blood mononuclear cells in KD patients and non-KD normal subjects"	"Methylation profiling by genome tiling array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84624/suppl"			"Kuang-Den Chen"	"Dec 31, 2016"
GSE85677	"Exosomal miRNA in liver disease"	"Non-coding RNA profiling by array"	"Homo sapiens"	125		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85677/suppl"			"Satoshi Kondo"	"Dec 31, 2016"
GSE85679	"Serum miRNA in liver disease"	"Non-coding RNA profiling by array"	"Homo sapiens"	281		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85679/suppl"			"Satoshi Kondo"	"Dec 31, 2016"
GSE85680	"Exosomal or serum miRNA in liver disease"	"Non-coding RNA profiling by array"	"Homo sapiens"	406		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85680/suppl"			"Satoshi Kondo"	"Dec 31, 2016"
GSE85732	"Prospective identification of resistance mechanisms to HSP90 inhibition in KRAS mutant cancer cells [HG-U133_Plus_2]"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85732/suppl"	28032595		"Lars Bullinger"	"Dec 31, 2016"
GSE85733	"Prospective identification of resistance mechanisms to HSP90 inhibition in KRAS mutant cancer cells [GenomeWideSNP_6]"	"SNP genotyping by SNP array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85733/suppl"	28032595		"Lars Bullinger"	"Dec 31, 2016"
GSE85734	"Prospective identification of resistance mechanisms to HSP90 inhibition in KRAS mutant cancer cells"	"Expression profiling by array;SNP genotyping by SNP array"	"Homo sapiens"	14		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85734/suppl"	28032595		"Lars Bullinger"	"Dec 31, 2016"
GSE86062	"Interaction network of Talin-1 in promoting hepatocellular carcinoma progression"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86062/suppl"			"Peng Chen"	"Dec 31, 2016"
GSE86849	"BT474 tumors grown in the brain and mammary fat pad"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86849/suppl"			"Kamila Naxerova"	"Dec 31, 2016"
GSE87148	"LaminB1 DamID in HT1080 fibroblasts overexpressing NET29/TMEM120A, NET39/PPAPDC3 or NET47/TM7SF2"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	8		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87148/suppl"	28045568	SRP090250	"Jose Ignacio de las Heras"	"Dec 31, 2016"
GSE87150	"Transcriptome analysis of human HT1080 cells overexpressing full length or soluble nucleoplasmic fragment of NET29/TMEM120A, NET39/PPAPDC3 and NET47/TM7SF2"	"Expression profiling by array"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87150/suppl"	28045568		"Jose Ignacio de las Heras"	"Dec 31, 2016"
GSE87177	"Genome wide methylation analysis of breast cancer epithelia, adjacent normal epithelia, breast cancer cell lines, and blood DNA from healthy individuals"	"Methylation profiling by genome tiling array"	"Homo sapiens"	119		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87177/suppl"	27993161		"Natsue Uehiro"	"Dec 31, 2016"
GSE87228	"Transcriptional and genome organization changes in HT1080 cells after overexpression of tissue-specific nuclear transmembrane proteins (NETs)"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	35		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87228/suppl"	28045568		"Jose Ignacio de las Heras"	"Dec 31, 2016"
GSE87495	"DUX4-induced dsRNA and MYC mRNA Stabilization Activate Apoptotic Pathways in Human Cell Models of Facioscapulohumeral Dystrophy"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"CSV;RDA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87495/suppl"	28273136	SRP090635	"Stephen Tapscott"	"Dec 31, 2016"
GSE89442	"Harnessing RNA sequencing for global, unbiased evaluation of two new adjuvants for dendritic-cell immunotherapy"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	23		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89442/suppl"		SRP092457	"Till Sebastian Manuel Mathan"	"Dec 31, 2016"
GSE91047	"Regulated gene expression for breast cancer cells treated with NLC-Citral for 48 hours"	"Expression profiling by array"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91047/suppl"			"Noraini Nordin"	"Dec 31, 2016"
GSE93030	"VEGF promotes RNAPII pausing release through ETS1 to stimulate angiogenesis"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	22		"BED;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93030/suppl"		SRP095850	"bing zhang"	"Dec 31, 2016"
GSE59598	"mRNA expression in human DAOY cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"BEDGRAPH"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59598/suppl"	27727273	SRP044651	"Bruce Hamilton"	"Dec 30, 2016"
GSE60035	"Interaction between NIH:OVCAR-3 cells and mesenchymal stroma/stem cells (MSC)"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60035/suppl"	25525832		"Ralf Hass"	"Dec 30, 2016"
GSE63094	"Epigenetic profiling of prostate cells"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	12		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63094/suppl"		SRP049616	"Mathieu Lupien"	"Dec 30, 2016"
GSE72864	"WDR5 high expression and its effect on tumorigenesis in leukemia"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72864/suppl"	27192115	SRP063531	"chunhua song"	"Dec 30, 2016"
GSE80730	"Circulating microRNAs and life expectancy among identical twins"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80730/suppl"	27402348	SRP074077	"Kai Wang"	"Dec 30, 2016"
GSE83629	"Differential gene expression in lymph nodes from rhesus macaque subject to unstable social condition vs. control"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83629/suppl"	27902946		"Katie Chun"	"Dec 30, 2016"
GSE83708	"CSF pQTL study in the Japanese population [genotyping Q17]"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	90		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83708/suppl"	28031287		"Daimei Sasayama"	"Dec 30, 2016"
GSE83709	"CSF pQTL study in the Japanese population [genotyping Q35]"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	64		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83709/suppl"	28031287		"Daimei Sasayama"	"Dec 30, 2016"
GSE83710	"CSF pQTL study in the Japanese population [somascan]"	"Other"	"Homo sapiens"	133		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83710/suppl"	28031287		"Daimei Sasayama"	"Dec 30, 2016"
GSE83711	"CSF pQTL study in the Japanese population"	"Genome variation profiling by SNP array;SNP genotyping by SNP array;Other"	"Homo sapiens"	287				28031287		"Daimei Sasayama"	"Dec 30, 2016"
GSE84474	"Cut-and-Run in situ factor profiling maps DNA binding and 3D contact sites at high resolution"	"Expression profiling by high throughput sequencing;Other"	"Homo sapiens;Saccharomyces cerevisiae"	126		"BED;BEDGRAPH;RTF"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84474/suppl"	28079019	SRP078609	"Jorja Henikoff"	"Dec 30, 2016"
GSE85247	"Epigenetically regulated Fibronectin leucine rich transmembrane protein 2 (FLRT2) shows tumor suppressor activity in breast cancer cells"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85247/suppl"	28325946		"seungyeon lee"	"Dec 30, 2016"
GSE87194	"Schizophrenia: postmortem dorsal lateral prefrontal cortex (DLPFC)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	38		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87194/suppl"	27992436	SRP090259	"Susan Corley"	"Dec 30, 2016"
GSE88946	"Improved post thaw function and genetic changes for mesenchymal stromal cells cryopreserved using multicomponent osmolyte solutions"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88946/suppl"		SRP091775	"Asha Nair"	"Dec 30, 2016"
GSE90575	"Whole transcriptome microarray analysis of human cells treated with the endosomolytic D-amino acid CPP, D-dfTAT"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90575/suppl"	27923812		"Jean-Philippe Pellois"	"Dec 30, 2016"
GSE92988	"Expression data from microRNA-520f transfected PANC-1 pancreas carcinoma cells."	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92988/suppl"	28209612		"Gerald W Verhaegh"	"Dec 30, 2016"
GSE93012	"Expression data from human iPSCs and iPSC-derived neurons"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93012/suppl"			"Hongkai Ji"	"Dec 30, 2016"
GSE58571	"Expression data from sodium butyrate treated A549 cells"	"Expression profiling by array"	"Homo sapiens"	2		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58571/suppl"			"xiaoqiang xiao"	"Dec 29, 2016"
GSE83292	"Differential miRNA expression profiles of primary and relapse lesions of breast cancer patients receiving tamoxifen"	"Non-coding RNA profiling by array"	"Homo sapiens"	12		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83292/suppl"	27533459		"Xiaorong Zhong"	"Dec 29, 2016"
GSE84957	"Long Noncoding RNA and mRNA Expression Profile in Laryngeal Squamous Cell Carcinoma"	"Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84957/suppl"	28033431		"Lin Feng"	"Dec 29, 2016"
GSE85337	"Natural Selection has Shaped Coding and Non-coding Transcription in Primate CD4+ T-cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Macaca mulatta;Mus musculus;Pan troglodytes;Rattus norvegicus"	24		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85337/suppl"	29379187	SRP081110	"Charles G Danko"	"Dec 29, 2016"
GSE87426	"RNA-seq of human adipose tissue following n-3 PUFA supplementation and evoked endotoxemia"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	42		"DIFF"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87426/suppl"	27012629	SRP090552	"Chenyi Xue"	"Dec 29, 2016"
GSE92979	"The flightless I protein is involved in the genome-wide mRNA post-transcriptional regulation in lung carcinoma cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92979/suppl"		SRP095746	"Kezhi Chen"	"Dec 29, 2016"
GSE72841	"HNRNPL RIP-seq in LNCaP prostate cancer cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72841/suppl"		SRP063511	"Yiwen Chen"	"Dec 28, 2016"
GSE76145	"Trithorax-group protein ASH1 defines novel H3K36me3/H3K9me3 bivalent domains"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76145/suppl"		SRP067569	"Yujiro Tanaka"	"Dec 28, 2016"
GSE76441	"SOX9 Drives WNT Pathway Activation in Prostate Cancer [gene expression]"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76441/suppl"	27043282		"Fen Ma"	"Dec 28, 2016"
GSE76451	"SOX9 Drives WNT Pathway Activation in Prostate Cancer [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76451/suppl"	27043282	SRP067970	"Fen Ma"	"Dec 28, 2016"
GSE76452	"SOX9 Drives WNT Pathway Activation in Prostate Cancer"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	8		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76452/suppl"	27043282		"Fen Ma"	"Dec 28, 2016"
GSE79636	"NextGen Consortium: GENESiPS Study: Identifying the Gene Networks of Insulin Resistance"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	317		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79636/suppl"	28017796	SRP072417	"Gabriel E Hofman"	"Dec 28, 2016"
GSE88955	"CD74 role in transcription regulation [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	26		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88955/suppl"	28031488	SRP091786	"Gilgi Friedlander"	"Dec 28, 2016"
GSE88956	"CD74 role in transcription regulation [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88956/suppl"	28031488	SRP091785	"Gilgi Friedlander"	"Dec 28, 2016"
GSE88957	"CD74 role in transcription regulation"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	38				28031488		"Gilgi Friedlander"	"Dec 28, 2016"
GSE92927	"Macrophage reponse to triple-negative breast cancer cells in vitro"	"Expression profiling by RT-PCR"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92927/suppl"			"Zhichao Ai"	"Dec 28, 2016"
GSE92928	"ncRNA expression-based, individualized outcome prediction for CRC patients"	"Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus"	165		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92928/suppl"	28535802		"Simone Anfossi"	"Dec 28, 2016"
GSE92941	"Expression profiles of genes central to tumour metastasis in human triple-negative breast cancer cells"	"Expression profiling by RT-PCR"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92941/suppl"			"Zhichao Ai"	"Dec 28, 2016"
GSE57869	"DNA methylation in systemic lupus erythematosus patients"	"Methylation profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57869/suppl"	27940592		"Yeong-Wook Song"	"Dec 27, 2016"
GSE69465	"Gene expression analysis of imatinib-resistant GIST"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69465/suppl"	27997714		"Momoko NAGAI"	"Dec 27, 2016"
GSE75133	"Persistent organic pollutants alter DNA methylation during human adipocyte differentiation"	"Methylation profiling by genome tiling array"	"Homo sapiens"	15		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75133/suppl"	28011154		"Myrthe van den Dungen"	"Dec 27, 2016"
GSE76911	"Catalogue of genomic alterations in uterine cervical carcinoma of Indian patients."	"Genome variation profiling by genome tiling array;Genome variation profiling by SNP array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76911/suppl"	27641506		"Susanta Roychoudhury"	"Dec 27, 2016"
GSE79820	"Deptor transcriptionally regulates Endoplasmic Reticulum homeostasis in Multiple Myeloma cells."	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79820/suppl"	27655709	SRP072090	"Matteo Pallocca"	"Dec 27, 2016"
GSE92915	"HCT116 cells N-BLR shRNA vs. empty vector control"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92915/suppl"	28535802		"Simone Anfossi"	"Dec 27, 2016"
GSE92918	"Expression data from HCT 116 colorectal cancer cells treated with oncolytic virus M1"	"Expression profiling by array"	"Homo sapiens"	2		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92918/suppl"			"Jing Cai"	"Dec 27, 2016"
GSE24555	"Sequential global gene expression analysis of glucose stimulated human islets"	"Expression profiling by array"	"Homo sapiens"	52		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24555/suppl"			"Francesco Maria Marincola"	"Dec 26, 2016"
GSE80201	"Ewing's sarcoma: an analysis of miRNA expression profiles and target genes in paraffin-embedded primary tumor tissue"	"Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus;synthetic construct"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80201/suppl"			"Anna Concetta Berardi"	"Dec 26, 2016"
GSE81736	"Variable chromatin secondary structures in live cells revealed by radiation-induced spatially correlated DNA cleavage mapping [ATAC-Seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	8		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81736/suppl"	28024297	SRP075539	"William J Greenleaf"	"Dec 26, 2016"
GSE81806	"Variable chromatin secondary structures in live cells revealed by radiation-induced spatially correlated DNA cleavage mapping [RICC-Seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	29		"BW;DAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81806/suppl"	28024297	SRP075642	"William J Greenleaf"	"Dec 26, 2016"
GSE81807	"Variable chromatin structure revealed by in situ spatially correlated DNA cleavage mapping"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	37		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81807/suppl"	28024297		"William J Greenleaf"	"Dec 26, 2016"
GSE92884	"High-dimensional assessment of B cell responses to quadrivalent meningococcal conjugate and plain polysaccharide vaccine"	"Expression profiling by array"	"Homo sapiens"	59		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92884/suppl"	28137280		"Daniel O'Connor"	"Dec 26, 2016"
GSE54548	"Common differentiating agents facilitate transcriptional reprogramming by bromodomain inhibition"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54548/suppl"			"Barbara M Bryant"	"Dec 25, 2016"
GSE81690	"Influenza Vaccines Differentially Regulate the Interferon Response in Human Dendritic Cell Subsets [HumanWG-6 v3.0 Beadchip Experiments]"	"Expression profiling by array"	"Homo sapiens"	108		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81690/suppl"			"Nicole Baldwin"	"Dec 25, 2016"
