Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE103407	"Next Generation Sequencing: Epignetics 300 CRISPR sgRNA screen in THP-1 Acute Myelogenous Leukemia Cells"	"Other"	"Homo sapiens"	5		"XLS;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103407/suppl"	28887438	SRP116957	"Trinna L. Cuellar"	"Sep 06, 2017"
GSE103408	"H3K9me3 chIP-seq 5 days following disruption of the SETDB1 H3K9 trimethylase with two different sgRNAs (6, and 9) or non-targeting control"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	7		"BEDGRAPH;XLS;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103408/suppl"	28887438	SRP116956	"Trinna L. Cuellar"	"Sep 06, 2017"
GSE103409	"RNAseq to determine gene expression changes following depletion of SETDB1 in THP-1 AML Cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	18		"XLS;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103409/suppl"	28887438	SRP116955	"Trinna L. Cuellar"	"Sep 06, 2017"
GSE103410	"RNAseq to determine whether bidirectional transcription occurs over transposable elements following depletion of SETDB1 in THP-1 AML Cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT;XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103410/suppl"	28887438	SRP116954	"Trinna L. Cuellar"	"Sep 06, 2017"
GSE103411	"Silencing of Retrotransposons by SETDB1 Inhibits the Interferon Response in Acute Myeloid Leukemia: Data for CRISPR Screen, ChIP-seq, RNA-seq, and Stranded RNA-seq in THP-1 Cells"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens"	42		"BEDGRAPH"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103411/suppl"	28887438		"Trinna L. Cuellar"	"Sep 06, 2017"
GSE103454	"mRNA expression data from overexpression or inhibition of miR-340 in 451 Lu melanoma cells"	"Expression profiling by array"	"Homo sapiens"	18		"CEL;CHP;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103454/suppl"			"Ashley Strong"	"Sep 06, 2017"
GSE103475	"Identification of genes involved in the cell growth arrest by knockout of BAG3 in human cervical carcinoma HeLa cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103475/suppl"			"Yoshiaki Tabuchi"	"Sep 06, 2017"
GSE103491	"Human dermal fibroblast reprogramming: compact and differentiated colonies during maturation phase"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103491/suppl"			"Karlen Gazarian"	"Sep 06, 2017"
GSE103504	"BRD4 promotes distinct transcriptional programs in bulk and stem-like prostate tumor cells"	"Expression profiling by array"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103504/suppl"			"Carlo Catapano"	"Sep 06, 2017"
GSE75299	"Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (RNA-seq)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	46		"TXT;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75299/suppl"	28864476	SRP066571	"Willy Hugo"	"Sep 05, 2017"
GSE75311	"Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment (Affymetrix)"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75311/suppl"	28864476		"Willy Hugo"	"Sep 05, 2017"
GSE75313	"Expression changes in Melanomas pre MAPKi treatment vs. on MAPKi treatment"	"Expression profiling by array;Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	104		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75313/suppl"	28864476		"Willy Hugo"	"Sep 05, 2017"
GSE76334	"Novel contribution of acetylated histone variant H2A.Z in activation of neo-enhancers in prostate cancer [NOMe-seq]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	10		"BEDGRAPH;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76334/suppl"		SRP067779	"Fatima Valdes Mora"	"Sep 05, 2017"
GSE76335	"Novel contribution of acetylated histone variant H2A.Z in activation of neo-enhancers in prostate cancer [Microarray expression]"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76335/suppl"			"Fatima Valdes Mora"	"Sep 05, 2017"
GSE76336	"Novel contribution of acetylated histone variant H2A.Z in activation of neo-enhancers in prostate cancer [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	28		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76336/suppl"		SRP067780	"Fatima Valdes Mora"	"Sep 05, 2017"
GSE76337	"Novel contribution of acetylated histone variant H2A.Z in activation of neo-enhancers in prostate cancer"	"Methylation profiling by high throughput sequencing;Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	50		"BED;BEDGRAPH;BW;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76337/suppl"			"Fatima Valdes Mora"	"Sep 05, 2017"
GSE76922	"Comprehensive molecular phenotypic effects of the large deletion on chromosome 22q11.2"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens"	59		"BROADPEAK;FPKM_TRACKING;NARROWPEAK;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76922/suppl"		SRP068513	"Alexander Eckehart Urban"	"Sep 05, 2017"
GSE80819	"Transcriptome analysis of ECFCs treated with GSK-343 and Panobinostat"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"BW;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80819/suppl"	29033304	SRP074184	"Alphonse Chu"	"Sep 05, 2017"
GSE83591	"Gene expression profiles of tumor epithelium and tumor-associated stroma of HER2+ breast tumors, plus normal epithelium and stroma from HER2+ and HER2- breast tumors"	"Expression profiling by array"	"Homo sapiens"	109		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83591/suppl"	28535374		"Morag Park"	"Sep 05, 2017"
GSE89570	"DNA 5-hydroxymethylcytosines from cell-free circulating DNA as diagnostic biomarkers for human cancers​"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	604		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89570/suppl"	28925386	SRP080977	"Xu Zhang"	"Sep 05, 2017"
GSE90044	"Oncogenic Ras regulated long non-coding RNA Orilnc1 in human cancer"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90044/suppl"	28473531		"Lin Zhang"	"Sep 05, 2017"
GSE93032	"Preclinical evaluation of the BET bromodomain inhibitor BAY 1238097 for the treatment of lymphoma"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93032/suppl"	28653353		"Francesco Bertoni"	"Sep 05, 2017"
GSE94682	"Endogenous Androgen Receptor proteomic profiling reveals genomic subcomplex involved in prostate tumorigenesis"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	34		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94682/suppl"	28925401	SRP099063	"Wilbert Zwart"	"Sep 05, 2017"
GSE95497	"Vitamin D regulates expression of multiple genes including CD14 and CD180 to modulate the syncytiotrophoblast response to lipopolysaccharide"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95497/suppl"			"Silvija Cvitic"	"Sep 05, 2017"
GSE97531	"Whole blood RNA sequencing of current and former cigarette smokers"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	515		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97531/suppl"	28985737		"Margaret Parker"	"Sep 05, 2017"
GSE98096	"Far Infrared Radiation Promotes Renal Proximal Tubule Cell Proliferation Functional Characteristics and Has Protective Effects against Cisplatin Nephrotoxicity"	"Expression profiling by array"	"Homo sapiens"	2		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98096/suppl"	28715443		"Tai Horng Young"	"Sep 05, 2017"
GSE98752	"A Complex Association between DNA Methylation and Gene Expression in Human Placenta at First and Third Trimesters"	"Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	20		"TXT;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98752/suppl"	28704530	SRP106771	"Chunming Ding"	"Sep 05, 2017"
GSE99321	"RNA-sequencing of pediatric idiopathic dilated cardiomyopathy patients and healthy controls"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	14		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99321/suppl"	28724804	SRP108065	"Philip David Tatman"	"Sep 05, 2017"
GSE99770	"RNA sequencing to determine the contribution of kinase receptor transactivation to G protein coupled receptor signalling in vascular smooth muscle cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99770/suppl"	28719611	SRP108762	"Nitin Mantri"	"Sep 05, 2017"
GSE100299	"Increased adaptative immune response and proper feedback reguation protect against clinical Dengue"	"Expression profiling by array"	"Homo sapiens"	33		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100299/suppl"	28855396		"Anavaj Sakuntabhai"	"Sep 05, 2017"
GSE102265	"Stem cell-like properties of CK2β-downregulated mammary cells [mRNA]"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102265/suppl"	28858215		"Odile FILHOL"	"Sep 05, 2017"
GSE102266	"Stem cell-like properties of CK2β-downregulated mammary cells [miRNA]"	"Non-coding RNA profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102266/suppl"	28858215		"Odile FILHOL"	"Sep 05, 2017"
GSE102267	"Stem cell-like properties of CK2β-downregulated mammary cells"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102267/suppl"	28858215		"Odile FILHOL"	"Sep 05, 2017"
GSE103381	"Control of brain tumor growth by reactivating monocytes and macrophages with niacin"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103381/suppl"			"Voon Wee Yong"	"Sep 05, 2017"
GSE103436	"Human microRNA (miRNA) expression during serum starvation"	"Non-coding RNA profiling by array"	"Herpesvirus saimiri (strain 11);Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human betaherpesvirus 6B;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Macacine alphaherpesvirus 1;Merkel cell polyomavirus"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103436/suppl"			"Sandeep Saxena"	"Sep 05, 2017"
GSE103439	"Identification of genes involved in basal cell carcinoma of the eyelid"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103439/suppl"			"Yoshiaki Tabuchi"	"Sep 05, 2017"
GSE80491	"Transcriptomic analysis of Caco-2 cells following exposure to VTEC isolates derived from diverse origins"	"Expression profiling by array"	"Homo sapiens"	32		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80491/suppl"			"Marion Teresa Ryan"	"Sep 04, 2017"
GSE90649	"The RNA Binding Protein EWS Is Broadly Involved in the Regulation of Pri-miRNA Processing in Mammalian Cells"	"Other"	"Homo sapiens"	1		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90649/suppl"		SRP094055	"Xiang-Dong Fu"	"Sep 04, 2017"
GSE92512	"Influence of irradiated PBMCs on both ex vivo cell proliferation of natural killer cells and change in cellular property"	"Expression profiling by array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92512/suppl"	28791015		"Jutta Kollet"	"Sep 04, 2017"
GSE94006	"Analysis of the common and respective roles of CBP and p300 co-activators in human primary myoblast differentiation."	"Expression profiling by array"	"Homo sapiens"	21		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94006/suppl"			"Laurence Vandel"	"Sep 04, 2017"
GSE95529	"ESR1 mutations affect anti-proliferative responses to tamoxifen through enhanced cross-talk with IGF signaling"	"Expression profiling by array"	"Homo sapiens"	23		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95529/suppl"	27178332		"Suzanne Fuqua"	"Sep 04, 2017"
GSE101618	"Tissue and circulating microRNA co-expression analysis reveals potential involvement of miRNAs in the pathobiology of frontal fibrosing alopecia [blood]"	"Expression profiling by RT-PCR"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101618/suppl"	28774594		"John Alexander McGrath"	"Sep 04, 2017"
GSE101619	"Tissue and circulating microRNA co-expression analysis reveals potential involvement of miRNAs in the pathobiology of frontal fibrosing alopecia [skin]"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	14		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101619/suppl"	28774594		"John Alexander McGrath"	"Sep 04, 2017"
GSE101620	"Tissue and circulating microRNA co-expression analysis reveals potential involvement of miRNAs in the pathobiology of frontal fibrosing alopecia"	"Non-coding RNA profiling by array;Expression profiling by RT-PCR"	"Homo sapiens;synthetic construct"	34		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101620/suppl"	28774594		"John Alexander McGrath"	"Sep 04, 2017"
GSE83223	"Global Transcriptional Profiling of Women Following Roux-en-Y Gastric Bypass"	"Expression profiling by array"	"Homo sapiens"	35		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83223/suppl"	28735374		"Marcela Augusta de Souza Pinhel"	"Sep 03, 2017"
GSE89179	"CHD1 regulates cell fate determination by activation of  differentiation-induced genes"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	35		"BIGWIG;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89179/suppl"	28475736	SRP092061	"Simon Joschka Baumgart"	"Sep 03, 2017"
GSE98595	"Cabergoline-treated lutein granulosa cells from polycystic ovarian syndrome (PCOS) patients exhibit higher transcriptomic response than cabergoline-treated controls"	"Expression profiling by array"	"Homo sapiens"	16		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98595/suppl"	29439093		"Patricia Diaz Gimeno"	"Sep 03, 2017"
GSE100688	"Modulation of mitochondrial DNA copy number to induce hepatocytic differentiation of human Amniotic Epithelial cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100688/suppl"	28756741	SRP110815	"Vijesh Vaghjiani"	"Sep 03, 2017"
GSE46968	"Genome-wide miRNA turnover profile in HDMYZ cells after transcription inhibition"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46968/suppl"		SRP022758	"Mei Zhong"	"Sep 02, 2017"
GSE86394	"Amplification of mutant BRCA2 gene confers resistance to PARP inhibitor"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86394/suppl"		SRP084316	"Priyankara J Wickramasinghe"	"Sep 02, 2017"
GSE103363	"Expression data from HeLa cells upon interferon-gamma or interferon-beta treatment"	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103363/suppl"	29024643		"Michal P Wandel"	"Sep 02, 2017"
GSE103382	"Expresson of CD271 HIGH and LOW populations in melanoma cells during invasion"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103382/suppl"	29215016		"Gaetana Restivo"	"Sep 02, 2017"
GSE103388	"MiR-1287-5p has inhibitory effects on breast cancer growth mediated by interaction with phosphoinositide 3-kinase CB (miR-1287-5p overexpression study)"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103388/suppl"			"Martin Pichler"	"Sep 02, 2017"
GSE55153	"Epigenome signatures during gastric carcinogenesis based on next generation sequencing [Affymetrix]"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55153/suppl"			"Hee-jin Kim"	"Sep 01, 2017"
GSE58270	"Transcriptome profiling of remote ischaemic preconditioning effects for heart surgery"	"Expression profiling by array"	"Homo sapiens"	44		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58270/suppl"			"S. Lambeck"	"Sep 01, 2017"
GSE61795	"Identify genes modulated by gemcitabine and/or GNE-783"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61795/suppl"			"Matthew Brauer"	"Sep 01, 2017"
GSE61802	"Identify genes modulated by gemcitabine and/or GNE-783 in HT-29 tumors in vivo"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61802/suppl"			"Matthew Brauer"	"Sep 01, 2017"
GSE61803	"Identify genes modulated by a 5 uM 30-minute pulse dose of gemcitabine"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61803/suppl"			"Matthew Brauer"	"Sep 01, 2017"
GSE61815	"CHK1 inhibition following gemcitabine treatment"	"Expression profiling by array"	"Homo sapiens"	36		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61815/suppl"			"Matthew Brauer"	"Sep 01, 2017"
GSE72305	"Gene expression-based identification of differential expression genes on gastric cancer samples with or without lymph node metastasis"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72305/suppl"			"Peng Gao"	"Sep 01, 2017"
GSE72306	"Identification of differential expression genes in gastric cancer cell SGC7901 with or without knockdown KIF26B."	"Expression profiling by array"	"Homo sapiens"	2		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72306/suppl"			"Peng Gao"	"Sep 01, 2017"
GSE72307	"KIF26B promotes proliferation and metastasis by activating the VEGF signaling pathway in gastric cancer"	"Expression profiling by array"	"Homo sapiens"	14		"PAIR;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72307/suppl"			"Peng Gao"	"Sep 01, 2017"
GSE75224	"Serine/Threonine kinase MLK4 determines Mesenchymal identify in glioma stem cells in an NFkB-dependent manner"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75224/suppl"	26859459		"Ichiro Nakano"	"Sep 01, 2017"
GSE75459	"Plasma Long Noncoding RNA and mRNA Expression Profile of Crohn’s Disease identified by Microarray"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75459/suppl"	27217703		"Xi Jin"	"Sep 01, 2017"
GSE77026	"Dnmt3a haploinsufficiency transforms Flt3-ITD myeloproliferative disease into a rapid, spontaneous, and fully-penetrant acute myeloid leukemia"	"Methylation profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	44		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77026/suppl"	27016502	SRP068671	"Maria E Figueroa"	"Sep 01, 2017"
GSE77996	"Expression profile of Rhabdomyosarcoma (RMS) cells after Vismodegib treatment"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77996/suppl"			"Ana Almazán"	"Sep 01, 2017"
GSE78037	"Effect of Imatinib (1microM, 24 hours) on the microRNA repertoire of chronic myeloid leukemia cell line K562"	"Non-coding RNA profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78037/suppl"	29100302		"Bruno CARDINAUD"	"Sep 01, 2017"
GSE79112	"Gene expression profile using RNA-seq in WC00060 or SR-0788 cells transfected with siRNA for KPC1 or control"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"CSV;TAB"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79112/suppl"		SRP071659	"Dave Hoon"	"Sep 01, 2017"
GSE79707	"Exploring the occupancy and interaction with FXR2, STAT1/3 and H3K4me3 at genomic level of FXR1 in H358 and AGS cell line by ChIP-seq"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	15		"BED;BW;TXT;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79707/suppl"	28767039	SRP072556	"Bin Xiang"	"Sep 01, 2017"
GSE80238	"Gemone-wide changes of epigenetic mark H3K27 trimethylation (H3K27me3) and AR in prostate cancer cells upon the treatment of EZH2 inhibitors [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	9		"BED;BROADPEAK;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80238/suppl"		SRP073246	"Kexin Xu"	"Sep 01, 2017"
GSE80239	"EZH2 inhibitor-mediated transcriptional profiling in prostate cancer cells [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80239/suppl"		SRP073247	"Kexin Xu"	"Sep 01, 2017"
GSE80240	"Distinct changes in transcriptional profiles and epigenetic patterns mediated by EZH2 inhibitors in sensitive and insensitive prostate cancer cells"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	21		"BED;BROADPEAK;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80240/suppl"			"Kexin Xu"	"Sep 01, 2017"
GSE83299	"RNA-Sequencing of HDLEC treated with siRNA targeting PROX1 and TIE2"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83299/suppl"	28920924	SRP075940	"Gou Young Koh"	"Sep 01, 2017"
GSE83486	"Early introduction of oral paricalcitol in renal transplant recipients."	"Expression profiling by array"	"Homo sapiens"	60		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83486/suppl"			"Hege Pihlstrøm"	"Sep 01, 2017"
GSE86328	"SETBP1-WT and SETBP1-G870S epigenetic landscapes [ChIP-Seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	10		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86328/suppl"		SRP083949	"Luca Massimino"	"Sep 01, 2017"
GSE86333	"SETBP1-WT and SETBP1-G870S transcriptional profiles [RNA-Seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86333/suppl"		SRP083950	"Luca Massimino"	"Sep 01, 2017"
GSE86334	"SETBP1-WT and SETBP1-G870S DNA binding propensity [ChIP-Seq TF]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	3		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86334/suppl"		SRP083951	"Luca Massimino"	"Sep 01, 2017"
GSE86335	"SETBP1-WT and SETBP1-G870S epigenetic landscapes"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	22		"BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86335/suppl"			"Luca Massimino"	"Sep 01, 2017"
GSE86522	"Gene expression profile of A549 cells cultured with normal 2D condition and xenografted tumor tissue"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86522/suppl"			"Ayako Otani"	"Sep 01, 2017"
GSE86569	"Different expression of inflammation-related proteins in human heart failure"	"Expression profiling by array"	"Homo sapiens"	22		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86569/suppl"			"Yun-Shien Lee"	"Sep 01, 2017"
GSE87455	"Assessment of tumor pathological and transcriptional biomarkers in pre- and on-treatment core biopsies predictive of response and outcome after neoadjuvant chemotherapy plus Bevacizumab in patients with HER2-negative breast cancer"	"Expression profiling by array"	"Homo sapiens"	275		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87455/suppl"	28940389		"Ingrid Hedenfalk"	"Sep 01, 2017"
GSE89384	"Development of a selective CDK9 degrader from a multi-targeted CDK inhibitor [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	9		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89384/suppl"		SRP092469	"James Bradner"	"Sep 01, 2017"
GSE89385	"Development of a selective CDK9 degrader from a multi-targeted CDK inhibitor [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89385/suppl"		SRP092470	"James Bradner"	"Sep 01, 2017"
