Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE52098	"Identification of cell cycle-regulated genes periodically expressed in U2OS cells and their regulation by FOXM1 and E2F transcription factors [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52098/suppl"	24109597	SRP032544	"Gavin D Grant"	"Nov 06, 2013"
GSE52100	"Identification of cell cycle-regulated genes periodically expressed in U2OS cells and their regulation by FOXM1 and E2F transcription factors"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	93		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52100/suppl"	24109597		"Gavin D Grant"	"Nov 06, 2013"
GSE52105	"Profiling and bioinformatics analysis of hsa-miRNAs involved in A549 strain of human alveolar epithelial type II cell line infected with A/Zhejiang/DTID-ZJU02/2009(H1N1)"	"Expression profiling by RT-PCR"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52105/suppl"			"Li Dengyun"	"Nov 06, 2013"
GSE52108	"Gene expression signature of EGR3 silencing in M12 human prostate cancer cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52108/suppl"	23342084		"Zhenyu Jia"	"Nov 06, 2013"
GSE52127	"Brain tumor initiating cell response to microglia"	"Expression profiling by array"	"Homo sapiens"	7		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52127/suppl"	24316889		"Voon Wee Yong"	"Nov 06, 2013"
GSE39816	"Linking genomic lesions with minimal residual disease improves prognostic stratification in children with T-cell acute lymphoblastic leukaemia"	"Expression profiling by array"	"Homo sapiens"	72		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39816/suppl"	23735857		"Andrea Zangrando"	"Nov 05, 2013"
GSE41300	"Transcriptome Analysis of Human Peripheral Blood Mononuclear Cells Exposed to Lassa Virus and to the Reassortant ML29, a Vaccine Candidate"	"Expression profiling by array"	"Homo sapiens"	27	GDS5058	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41300/suppl"	24069471		"Maria Salvato"	"Nov 05, 2013"
GSE42023	"Genome wide expression profiling of anterior tongue cancer with no history of tobacco and alcohol use"	"Expression profiling by array"	"Homo sapiens"	22		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42023/suppl"			"Ramkumar Hariharan"	"Nov 05, 2013"
GSE42570	"5q- Myelodysplastic Syndrome Masquerading as Diamond Blackfan Anemia"	"SNP genotyping by SNP array;Expression profiling by array"	"Homo sapiens"	14		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42570/suppl"	23943650		"Jason Eli Farrar"	"Nov 05, 2013"
GSE43108	"HIF-1alpha and HIF-2alpha ChIP-chip profiling in intestinal epithelial cells"	"Genome binding/occupancy profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43108/suppl"	24248342;25904334		"Louise Glover"	"Nov 05, 2013"
GSE43152	"A unique epigenetic signature is associated with active DNA replication loci in human embryonic stem cells"	"Other;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	12		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43152/suppl"	24172870	SRP017690	"Siavash K Kurdistani"	"Nov 05, 2013"
GSE43760	"Metabolic syndrome exercise training"	"Expression profiling by array"	"Homo sapiens"	24	GDS4909	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43760/suppl"	23771909		"Gerwen Lammers"	"Nov 05, 2013"
GSE48328	"SUMOylation Regulates the Anti-Proliferative Gene Signature Programs of Glucocorticoid Receptor (HEK293)"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48328/suppl"	24194604		"Ville Paakinaho"	"Nov 05, 2013"
GSE48330	"SUMOylation Regulates the Anti-Proliferative Gene Signature Programs of Glucocorticoid Receptor (U2Os cell line)"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48330/suppl"	24194604		"Ville Paakinaho"	"Nov 05, 2013"
GSE48374	"SUMOylation Regulates the Anti-Proliferative Gene Signature Programs of Glucocorticoid Receptor (ChIP-seq)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	11		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48374/suppl"	24194604	SRP026368	"Ville Paakinaho"	"Nov 05, 2013"
GSE48379	"SUMOylation Regulates the Anti-Proliferative Gene Signature Programs of Glucocorticoid Receptor"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	35		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48379/suppl"	24194604		"Ville Paakinaho"	"Nov 05, 2013"
GSE49354	"BMP4-directed trophoblast differentiation of human embryonic stem cells is mediated through a ΔNp63+ cytotrophoblast stem cell state"	"Expression profiling by array"	"Homo sapiens"	126		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49354/suppl"	24004950		"Mana Parast"	"Nov 05, 2013"
GSE51980	"CD44 is a negative cell surface marker for pluripotent stem cell identification during human fibroblast reprogramming"	"Expression profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51980/suppl"	24416407		"Vivek Tanavde"	"Nov 05, 2013"
GSE52032	"14-3-3ζ overexpression-induced gene signature in MCF-10A cells"	"Expression profiling by array"	"Homo sapiens"	3		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52032/suppl"	25670079		"Jia Xu"	"Nov 05, 2013"
GSE52037	"Transcriptional override: a regulatory network model of indirect responses to modulations in microRNA expression (mRNA)"	"Expression profiling by array"	"Homo sapiens"	20		"CEL;CHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52037/suppl"	24666724		"Christopher G Hill"	"Nov 05, 2013"
GSE52061	"Expression profiling of TSC2 overexpressing cells"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52061/suppl"	24748662		"Shalmali Pradhan"	"Nov 05, 2013"
GSE52066	"14-3-3ζ promotes TGF-β-induced bone metastasis program in 231 cells"	"Expression profiling by array"	"Homo sapiens"	12		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52066/suppl"	25670079		"Jia Xu"	"Nov 05, 2013"
GSE31976	"regulatory T cells in human pregnancy"	"Expression profiling by array"	"Homo sapiens"	23		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31976/suppl"	23733877		"Grant Parnell"	"Nov 04, 2013"
GSE33687	"An attenuated Lassa vaccine in SIV-infected rhesus macaques does not persist or cause renavirus disease but does elicit protective immunity"	"Expression profiling by array;Third-party reanalysis"	"Homo sapiens;Macaca mulatta"	30		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33687/suppl"	23402317		"Maria Salvato"	"Nov 04, 2013"
GSE38214	"Dynamic changes of DNA methylome and hydroxymethylome during neural differentiation of hES cell (hMeDIP-Seq and MBD-Seq)"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	6				24087792	SRP013367	"Mirang Kim"	"Nov 04, 2013"
GSE38216	"Dynamic changes of DNA methylome and hydroxymethylome during neural differentiation of hES cells (Methylation BeadChip)"	"Methylation profiling by array"	"Homo sapiens"	12		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38216/suppl"	24087792		"Mirang Kim"	"Nov 04, 2013"
GSE38217	"Dynamic changes of DNA methylome and hydroxymethylome during neural differentiation of hES cells"	"Methylation profiling by array;Methylation profiling by high throughput sequencing"	"Homo sapiens"	6		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38217/suppl"	24087792		"Mirang Kim"	"Nov 04, 2013"
GSE45727	"NLRP7 promotes trophoblast lineage differentiation, YY1 binding and alters CpG methylation"	"Methylation profiling by array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45727/suppl"	24105472		"Sangeetha Kaveri Mahadevan"	"Nov 04, 2013"
GSE46969	"Affymetrix SNP array data for 29 MCL cases"	"Genome variation profiling by SNP array"	"Homo sapiens"	67		"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46969/suppl"	24145436		"Sílvia Beà"	"Nov 04, 2013"
GSE50733	"TEL-AML1 (ETV6-RUNX1) in B-cells and leukemia (part 4)"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	3		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50733/suppl"	24121163		"Pablo Landgraf"	"Nov 04, 2013"
GSE50734	"TEL-AML1 (ETV6-RUNX1) in B-cells and leukemia (part 5)"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50734/suppl"	24121163		"Pablo Landgraf"	"Nov 04, 2013"
GSE50736	"TEL-AML1 (ETV6-RUNX1) in B-cells and leukemia"	"Expression profiling by array;Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens;Mus musculus"	23		"CEL;PAIR;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50736/suppl"	24121163		"Pablo Landgraf"	"Nov 04, 2013"
GSE50800	"Increases in Insulin Sensitivity among Obese Youth are Associated with Gene Expression Changes in Whole Blood."	"Expression profiling by array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50800/suppl"	24470352		"Gabriel Shaibi"	"Nov 04, 2013"
GSE51158	"Afghan Hindu Kush: where Eurasian sub-continent gene flows converge"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51158/suppl"	24204668		"Mait Metspalu"	"Nov 04, 2013"
GSE34419	"HOXC9-induced neuronal differentiation in human neuroblastoma BE(2)-C cells [ChIP-seq analysis]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	3		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34419/suppl"	24274069	SRP009817	"Justin Choi"	"Nov 03, 2013"
GSE34420	"HOXC9-induced neuronal differentiation in human neuroblastoma BE(2)-C cells [Gene expression profiling]"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34420/suppl"	24274069		"Justin Choi"	"Nov 03, 2013"
GSE47746	"Gene expression data of fibroblasts transduced with LacZ or p63+KLF4."	"Expression profiling by array"	"Homo sapiens"	8		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47746/suppl"	23921950		"George Sen"	"Nov 03, 2013"
GSE48592	"Whole-genome Haplotype Reconstruction using Proximity-ligation and Shotgun Sequencing"	"Other"	"Homo sapiens;Mus musculus"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48592/suppl"	24185094	SRP026610	"Jesse R Dixon"	"Nov 03, 2013"
GSE49666	"Distinct Mutational Patterns of Infection and Non-Infection-Related Bile Duct Cancers Revealed by Exome Sequencing"	"Genome variation profiling by SNP array"	"Homo sapiens"	30		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49666/suppl"	24185513		"Ioana Cutcutache"	"Nov 03, 2013"
GSE34422	"HOXC9-induced neuronal differentiation in human neuroblastoma BE(2)-C cells"	"Expression profiling by array"	"Homo sapiens"	9		"BED;CEL;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34422/suppl"	24274069		"Justin Choi"	"Nov 02, 2013"
GSE51985	"Microarray gene expression analysis of tumorigenesis and regional lymph node metastasis in laryngeal squamous cell carcinoma"	"Expression profiling by array"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51985/suppl"			"Demin Han"	"Nov 02, 2013"
GSE51993	"microRNA differential regulations gradually mediate genomic instability during cervical intraepithelial neoplasia progression."	"Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51993/suppl"			"Wenjuan Mo"	"Nov 02, 2013"
GSE51995	"Gene expression profiling of paired pterygium and conjunctiva tissues"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51995/suppl"			"Aihua Hou"	"Nov 02, 2013"
GSE52008	"Genome-wide Profiling of NR2F2 (COUP-TFII) Binding in Human Endometrial Stromal Cells [ChIP-Seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52008/suppl"	24176914	SRP032459	"Francesco J DeMayo"	"Nov 02, 2013"
GSE33788	"Surface proteoglycans expressions in oral squamous cell carcinoma"	"Expression profiling by RT-PCR"	"Homo sapiens"	120		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33788/suppl"			"Silvia Rossi"	"Nov 01, 2013"
GSE37751	"Molecular Profiles of Human Breast Cancer and Their Association with Tumor Subtypes and Disease Prognosis (Affymetrix)"	"Expression profiling by array"	"Homo sapiens"	108		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37751/suppl"	24316975		"Atsushi Terunuma"	"Nov 01, 2013"
GSE37754	"Molecular Profiles of Human Breast Cancer and Their Association with Tumor Subtypes and Disease Prognosis (Illumina)"	"Methylation profiling by array"	"Homo sapiens"	72		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37754/suppl"	24316975		"Atsushi Terunuma"	"Nov 01, 2013"
GSE39004	"Molecular Profiles of Human Breast Cancer and Their Association with Tumor Subtypes and Disease Prognosis"	"Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	180		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39004/suppl"	24316975		"Atsushi Terunuma"	"Nov 01, 2013"
GSE41829	"Study of miRNA expression profile in HCV infected human serum samples"	"Non-coding RNA profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41829/suppl"			"Genotypic technology"	"Nov 01, 2013"
GSE41980	"Mitocans target tryptophan metabolism to remove the mimicry of tumour-initiating cells"	"Expression profiling by array"	"Homo sapiens"	28		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41980/suppl"	24145120		"Michael Peter Stapelberg"	"Nov 01, 2013"
GSE42189	"The Cytokines Interleukin-1 and Interferon-gamma Differentially Program Beta-glucan–activated Dendritic Cells via IkappaB-zeta Modulation"	"Expression profiling by array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42189/suppl"			"Marco Cardone"	"Nov 01, 2013"
GSE42242	"SMAD4 regulated through HDAC4 is associated with chemoresistance in MCF-7 cells"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42242/suppl"			"Seong-Lan Yu"	"Nov 01, 2013"
GSE42512	"Human HAK-1A hepatocellular carcinoma (HCC) cells: TCF-4J-overexpressing clone (under normoxia) vs. TCF-4K-overexpressing clone (under normoxia)"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42512/suppl"	23651211		"Miran Kim"	"Nov 01, 2013"
GSE43296	"Polysome-associated mRNA profiling of cancer cells in response to CXCL12 and IGF1"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43296/suppl"	23993096	SRP017788	"Xin Jin"	"Nov 01, 2013"
GSE43306	"Translating transcriptome of cancer cells in situ in mesenchymal-rich tumor microenvironment"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43306/suppl"	23993096	SRP017789	"Xin Jin"	"Nov 01, 2013"
GSE43459	"Gene expression profiling of lung cancer cells transfected with scrambled siRNA and siRNA targeting the ETS2 gene"	"Expression profiling by array"	"Homo sapiens"	6	GDS5040	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43459/suppl"	23659968		"Humam Kadara"	"Nov 01, 2013"
GSE43677	"Massive Transcriptional Perturbation in Subgroups of Diffuse Large B-cell Lymphomas"	"Expression profiling by array"	"Homo sapiens"	72		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43677/suppl"	24223701		"Maciej Rosolowski"	"Nov 01, 2013"
GSE44145	"Circulating miRNAs as novel marker of pulmonary hypertension"	"Non-coding RNA profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44145/suppl"	23717609		"Sandeep Kumar"	"Nov 01, 2013"
GSE44447	"BAI3, CDX2 and VIL1: a panel of three antibodies to distinguish small cell from large cell neuroendocrine lung carcinomas"	"Expression profiling by array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44447/suppl"	24266897		"Muhammad Furqan Bari"	"Nov 01, 2013"
GSE45544	"Ewing sarcoma compared to a normal body map"	"Expression profiling by array"	"Homo sapiens"	44		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45544/suppl"	24723486;26179511		"Guenther HS Richter"	"Nov 01, 2013"
GSE46531	"Expression data from glioblastoma stem cell clones (GSC)"	"Expression profiling by array"	"Homo sapiens"	12		"CEL;DCP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46531/suppl"	24260384		"Cho-Lea Tso"	"Nov 01, 2013"
GSE46562	"RNA-seq in neurons derived from iPSCs in controls and patients with schizophrenia and 22q11 del"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	19		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46562/suppl"		SRP022028	"Herb Lachman"	"Nov 01, 2013"
GSE47146	"Transcriptome Analysis of Cbx7 Knockdown Effects in Ovarian Clear Cell Adenocarcinoma Cell Lines"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47146/suppl"			"Yoriko Yamashita"	"Nov 01, 2013"
GSE47389	"Towards understanding breast cancer mechanisms to metastasize"	"Expression profiling by array"	"Homo sapiens"	47		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47389/suppl"	23993096		"Marcel Smid"	"Nov 01, 2013"
GSE49559	"Gene expression data from PC3 prostate cells overexpressing control miR or miR-95"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49559/suppl"	24145350		"Stanley K Liu"	"Nov 01, 2013"
GSE49938	"Re-specification of myeloid precursors from human pluripotent cells into engraftable multi-lineage progenitors"	"Expression profiling by array"	"Homo sapiens"	28		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49938/suppl"	24094326		"Sergei Doulatov"	"Nov 01, 2013"
GSE50380	"Transcriptional and functional profiling of human intestinal dendritic cells"	"Expression profiling by array"	"Homo sapiens"	11		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50380/suppl"	24292363		"Katharina Lahl"	"Nov 01, 2013"
GSE50743	"Human Bone Marrow Stromal Cells cultured on polymer scaffolds with varied properties"	"Expression profiling by array"	"Homo sapiens"	72		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50743/suppl"	21890197		"Carl Simon"	"Nov 01, 2013"
GSE50744	"Human Bone Marrow Stromal Cells cultured on 3D nanofiber scaffolds or 2D films"	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50744/suppl"	24840613		"Carl Simon"	"Nov 01, 2013"
GSE50938	"Global reprogramming of the cellular translational landscape facilitates cytomegalovirus replication"	"Expression profiling by array"	"Homo sapiens"	16		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50938/suppl"	24373965		"Jiri Zavadil"	"Nov 01, 2013"
GSE51351	"Marinobufagenin regulates gene expression in human brain microvascular endothelial cells in vitro."	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51351/suppl"	24717675		"Nancy Ing"	"Nov 01, 2013"
GSE51540	"Effects of TNF-alpha blocking in sorted Th17 cells from co-cultures of human CD4-positive and CD14-positive cells"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51540/suppl"	24492460		"Klaus Stensgaard Frederiksen"	"Nov 01, 2013"
GSE51938	"Analysis of conditioned media cytokine levels of breast cancer cell lines"	"Protein profiling by protein array"	"Homo sapiens"	5		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51938/suppl"	24823638		"Shicheng Su"	"Nov 01, 2013"
GSE51940	"A Subset of Genes Can Distinguish between Bortezomib Responsive Versus Bortezomib Resistant Myeloma "	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51940/suppl"			"Yossi Cohen"	"Nov 01, 2013"
GSE51974	"Analysis for expression of genes in human leukemic cell line Jurkat treated with Me6TREN or Phosphate Buffered Saline (PBS) control"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51974/suppl"	24196072		"Jing Zhang"	"Nov 01, 2013"
GSE51978	"Gene expression profiling in neuroblastoma cells upon CHAF1A silencing"	"Expression profiling by array"	"Homo sapiens"	9	GDS5359	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51978/suppl"	24335960		"Eveline Barbieri"	"Nov 01, 2013"
GSE32991	"Dynamic transcriptomes during human erythroid differentiation and development"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32991/suppl"	24121002	SRP008931	"yadong yang"	"Oct 31, 2013"
GSE42825	"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (validation)"	"Expression profiling by array"	"Homo sapiens"	42		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42825/suppl"	23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE42826	"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (test)"	"Expression profiling by array"	"Homo sapiens"	102		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42826/suppl"	23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE42827	"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (pneumonia treated)"	"Expression profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42827/suppl"	23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE42830	"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (training)"	"Expression profiling by array"	"Homo sapiens"	95		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42830/suppl"	23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE42831	"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (sarcoidosis)"	"Expression profiling by array"	"Homo sapiens"	17		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42831/suppl"	23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE42832	"Microarray study using whole blood and purified leucocyte populations from healthy controls and patients with tuberculosis or sarcoidosis with tuberculosis and sarcoidosis"	"Expression profiling by array"	"Homo sapiens"	90		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42832/suppl"	23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE42834	"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer"	"Expression profiling by array"	"Homo sapiens"	356				23940611		"Chloe Bloom"	"Oct 31, 2013"
GSE44737	"MBD3 localization by ChIP-seq"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44737/suppl"	24385926	SRP018926	"Takashi Shimbo"	"Oct 31, 2013"
GSE44773	"DamID for MBD3 in human breast cancer cell lines [Promoter_Arrays]"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	4		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44773/suppl"			"Deepak Mav"	"Oct 31, 2013"
GSE44774	"DamID for MBD3 in human breast cancer cell lines [Tiling Arrays]"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	6		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44774/suppl"			"Deepak Mav"	"Oct 31, 2013"
GSE44776	"DamID for MBD3 in human breast cancer cell lines"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	10		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44776/suppl"	24385926		"Deepak Mav"	"Oct 31, 2013"
GSE45589	"Transcriptomic analysis of SH-SY5Y cells in response to enterovirus type 71 infection"	"Expression profiling by array"	"Homo sapiens"	2		"LSR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45589/suppl"			"li juan"	"Oct 31, 2013"
