Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE78294	"small RNA-seq from heart (ENCSR000AFT)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78294/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78295	"small RNA-seq from metanephros (ENCSR000AFU)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78295/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78296	"small RNA-seq from liver (ENCSR000AFV)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78296/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78297	"small RNA-seq from lung (ENCSR000AFW)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78297/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78298	"small RNA-seq from occipital lobe (ENCSR000AFX)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78298/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78299	"small RNA-seq from parietal lobe (ENCSR000AFY)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78299/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78300	"small RNA-seq from skeletal muscle tissue (ENCSR000AFZ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78300/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78301	"small RNA-seq from skin of body (ENCSR000AGA)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78301/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78302	"small RNA-seq from spinal cord (ENCSR000AGB)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78302/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78303	"small RNA-seq from temporal lobe (ENCSR000AGD)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78303/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78304	"small RNA-seq from thyroid gland (ENCSR000AGE)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78304/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78305	"small RNA-seq from tongue (ENCSR000AGF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78305/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78306	"small RNA-seq from uterus (ENCSR000AGH)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78306/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78307	"single cell RNA-seq from GM12878 (ENCSR000AIY)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78307/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78308	"single cell RNA-seq from GM12878 (ENCSR000AJA)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78308/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78309	"single cell RNA-seq from GM12878 (ENCSR000AJB)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78309/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78310	"single cell RNA-seq from GM12878 (ENCSR000AJC)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78310/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78311	"single cell RNA-seq from GM12878 (ENCSR000AJE)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78311/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78312	"single cell RNA-seq from GM12878 (ENCSR000AJF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78312/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78313	"single cell RNA-seq from GM12878 (ENCSR000AJH)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78313/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78324	"single cell RNA-seq from Purkinje cell (ENCSR086PHI)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78324/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78327	"single cell RNA-seq from Purkinje cell (ENCSR101GVL)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78327/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78330	"single cell RNA-seq from Purkinje cell (ENCSR124ERY)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78330/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78331	"single cell RNA-seq from pyramidal cell (ENCSR137RHZ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78331/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78334	"single cell RNA-seq from Purkinje cell (ENCSR157NLF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78334/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78339	"single cell RNA-seq from GM12878 (ENCSR184CWK)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78339/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78344	"small RNA-seq from NCI-H460 (ENCSR211PJW)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78344/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78347	"single cell RNA-seq from bipolar spindle neuron (ENCSR225BBK)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78347/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78348	"single cell RNA-seq from Purkinje cell (ENCSR231WUP)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78348/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78350	"single cell RNA-seq from Purkinje cell (ENCSR244DNF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78350/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78351	"small RNA-seq from smooth muscle cell (ENCSR250STJ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78351/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78365	"single cell RNA-seq from cerebellar granule cell (ENCSR313IUO)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78365/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78376	"single cell RNA-seq from Purkinje cell (ENCSR366QZI)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78376/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78379	"single cell RNA-seq from induced pluripotent stem cell (ENCSR368QPC)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78379/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78381	"single cell RNA-seq from Purkinje cell (ENCSR376KFF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78381/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78382	"small RNA-seq from A375 (ENCSR376XXO)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78382/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78385	"single cell RNA-seq from cerebellar granule cell (ENCSR415JJO)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78385/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78386	"single cell RNA-seq from Purkinje cell (ENCSR417EDR)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78386/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78387	"single cell RNA-seq from pyramidal cell (ENCSR423XRG)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78387/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78389	"single cell RNA-seq from Purkinje cell (ENCSR435ROA)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78389/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78395	"small RNA-seq from fibroblast of arm (ENCSR489KNQ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78395/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78407	"single cell RNA-seq from Purkinje cell (ENCSR558LHB)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78407/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78410	"single cell RNA-seq from Purkinje cell (ENCSR561KFF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78410/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78411	"small RNA-seq from SK-MEL-5 (ENCSR571FTT)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78411/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78416	"small RNA-seq from bipolar spindle neuron (ENCSR603RPC)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78416/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78417	"single cell RNA-seq from Purkinje cell (ENCSR610BAM)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78417/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78418	"small RNA-seq from SK-N-DZ (ENCSR610CDO)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78418/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78421	"single cell RNA-seq from GM12878 (ENCSR625DPZ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78421/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78422	"small RNA-seq from SK-N-DZ (ENCSR626WAX)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78422/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78426	"single cell RNA-seq from Purkinje cell (ENCSR659QHV)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78426/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78430	"single cell RNA-seq from Purkinje cell (ENCSR672QFA)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78430/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78431	"small RNA-seq from hepatocyte (ENCSR673PND)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78431/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78432	"single cell RNA-seq from GM12878 (ENCSR673UIY)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78432/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78438	"small RNA-seq from induced pluripotent stem cell (ENCSR722POQ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78438/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78439	"single cell RNA-seq from Purkinje cell (ENCSR724XFQ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78439/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78442	"single cell RNA-seq from Purkinje cell (ENCSR729ENB)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78442/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78446	"small RNA-seq from OCI-LY7 (ENCSR740DKM)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78446/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78451	"single cell RNA-seq from GM12878 (ENCSR767SOH)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78451/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78459	"small RNA-seq from HT-29 (ENCSR807KQN)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78459/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78463	"single cell RNA-seq from Purkinje cell (ENCSR828FPS)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78463/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78464	"small RNA-seq from neural progenitor cell (ENCSR828LSC)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78464/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78470	"small RNA-seq from HT1080 (ENCSR855CYO)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78470/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78473	"single cell RNA-seq from Purkinje cell (ENCSR888LYA)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	20		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78473/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78474	"total RNA-seq from Purkinje cell (ENCSR900JSG)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78474/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78475	"single cell RNA-seq from Purkinje cell (ENCSR905FLM)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78475/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78476	"small RNA-seq from Karpas-422 (ENCSR905KHW)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78476/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78480	"single cell RNA-seq from Purkinje cell (ENCSR921DSM)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78480/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78482	"single cell RNA-seq from Purkinje cell (ENCSR927DHK)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78482/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78491	"small RNA-seq from SK-MEL-5 (ENCSR964EPR)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78491/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78492	"small RNA-seq from NCI-H460 (ENCSR968YZV)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78492/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78528	"total RNA-seq from aortic smooth muscle cell (ENCSR000AAA)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78528/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78529	"total RNA-seq from bladder microvascular endothelial cell (ENCSR000AAB)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78529/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78530	"total RNA-seq from smooth muscle cell of bladder (ENCSR000AAC)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78530/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78531	"total RNA-seq from bronchial epithelial cell (ENCSR000AAD)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78531/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78532	"total RNA-seq from bronchial smooth muscle cell (ENCSR000AAE)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78532/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78533	"total RNA-seq from endothelial cell of coronary artery (ENCSR000AAF)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78533/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78534	"total RNA-seq from smooth muscle cell of the coronary artery (ENCSR000AAG)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78534/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78535	"total RNA-seq from regular cardiac myocyte (ENCSR000AAH)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78535/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78536	"total RNA-seq from dermis blood vessel endothelial cell (ENCSR000AAI)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78536/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78537	"total RNA-seq from dermis lymphatic vessel endothelial cell (ENCSR000AAJ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78537/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78538	"total RNA-seq from dermis microvascular lymphatic vessel endothelial cell (ENCSR000AAK)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78538/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78539	"total RNA-seq from nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa (ENCSR000AAL)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78539/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78540	"total RNA-seq from pulmonary artery endothelial cell (ENCSR000AAM)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78540/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78541	"total RNA-seq from smooth muscle cell of the pulmonary artery (ENCSR000AAN)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78541/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78542	"total RNA-seq from fibroblast of lung (ENCSR000AAO)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78542/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78543	"total RNA-seq from lung microvascular endothelial cell (ENCSR000AAP)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78543/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
GSE78544	"total RNA-seq from renal cortical epithelial cell (ENCSR000AAQ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78544/suppl"	22955616		"ENCODE DCC"	"Mar 18, 2016"
